"","ENSG","HGNC","mma_id","prot_lvl","rna_lvl","sample_no","type","type2"
"2298","ENSG00000111716","LDHB","MMA093",816524.3125,113.8552893,93,"MMUT","MMUT"
"2299","ENSG00000111716","LDHB","MMA094",848926.875,101.2400061,94,"MMUT","MMUT"
"2300","ENSG00000111716","LDHB","MMA095",899508.875,143.1656896,95,"MMUT","MMUT"
"2301","ENSG00000111716","LDHB","MMA096",1194294.625,121.3664555,96,"MMUT","MMUT"
"2302","ENSG00000111716","LDHB","MMA097",808387.375,80.32842295,97,"MMUT","MMUT"
"2303","ENSG00000111716","LDHB","MMA098",743616.875,109.7668796,98,"MMUT","MMUT"
"2304","ENSG00000111716","LDHB","MMA099",885092.5625,90.97925627,99,"MMUT","MMUT"
"2305","ENSG00000111716","LDHB","MMA100",604169.5625,108.0090861,100,"MMUT","MMUT"
"2306","ENSG00000111716","LDHB","MMA101",754082.25,71.92923714,101,"MMUT","MMUT"
"2307","ENSG00000111716","LDHB","MMA102",960108.625,95.2627793,102,"MMUT","MMUT"
"2308","ENSG00000111716","LDHB","MMA103",945998.4375,76.46349799,103,"MMUT","MMUT"
"2309","ENSG00000111716","LDHB","MMA104",863405.5,55.66147676,104,"MMUT","MMUT"
"2310","ENSG00000111716","LDHB","MMA105",943134.5,69.43033616,105,"MMUT","MMUT"
"2311","ENSG00000111716","LDHB","MMA106",879813.4375,75.78953285,106,"MMUT","MMUT"
"2312","ENSG00000111716","LDHB","MMA107",808836.3125,102.2287384,107,"MMUT","MMUT"
"2313","ENSG00000111716","LDHB","MMA108",1049437.5,75.34578517,108,"MMUT","MMUT"
"2314","ENSG00000111716","LDHB","MMA110",1011453.5,90.65415237,110,"MMUT","MMUT"
"2315","ENSG00000111716","LDHB","MMA111",918946.8125,118.6376346,111,"MMUT","MMUT"
"2316","ENSG00000111716","LDHB","MMA112",381356.90625,101.7070205,112,"MMUT","MMUT"
"2317","ENSG00000111716","LDHB","MMA113",278822.9375,56.54132771,113,"MMUT","MMUT"
"2318","ENSG00000111716","LDHB","MMA114",775092.8125,100.0780411,114,"MMUT","MMUT"
"2319","ENSG00000111716","LDHB","MMA115",979171,88.867435,115,"MMUT","MMUT"
"2320","ENSG00000111716","LDHB","MMA116",761478.5,77.69478912,116,"MMUT","MMUT"
"2321","ENSG00000111716","LDHB","MMA117",1134298,110.4213311,117,"MMUT","MMUT"
"2322","ENSG00000111716","LDHB","MMA118",910270,57.85648499,118,"MMUT","MMUT"
"2323","ENSG00000111716","LDHB","MMA119",856961.75,121.0147616,119,"MMUT","MMUT"
"2324","ENSG00000111716","LDHB","MMA120",850118.125,105.8026065,120,"MMUT","MMUT"
"2325","ENSG00000111716","LDHB","MMA121",708037.6875,85.31291562,121,"MMUT","MMUT"
"2326","ENSG00000111716","LDHB","MMA122",845377,99.09713553,122,"MMUT","MMUT"
"2327","ENSG00000111716","LDHB","MMA124",572917.5625,142.2281838,124,"MMUT","MMUT"
"2328","ENSG00000111716","LDHB","MMA125",1092160.125,91.75789046,125,"MMUT","MMUT"
"2329","ENSG00000111716","LDHB","MMA126",1071972.75,107.0295289,126,"MMUT","MMUT"
"2330","ENSG00000111716","LDHB","MMA127",978172.625,130.7918162,127,"MMUT","MMUT"
"2331","ENSG00000111716","LDHB","MMA128",868112.75,68.25089109,128,"MMUT","MMUT"
"2332","ENSG00000111716","LDHB","MMA129",1001757.4375,127.7542097,129,"MMUT","MMUT"
"2333","ENSG00000111716","LDHB","MMA130",780014.625,121.4768162,130,"MMUT","MMUT"
"2334","ENSG00000111716","LDHB","MMA131",992858.875,125.6122883,131,"MMUT","MMUT"
"2335","ENSG00000111716","LDHB","MMA132",868524,102.9707425,132,"MMUT","MMUT"
"2336","ENSG00000111716","LDHB","MMA133",911190.9375,91.59123442,133,"MMUT","MMUT"
"2337","ENSG00000111716","LDHB","MMA134",844580.6875,94.93590381,134,"MMUT","MMUT"
"2338","ENSG00000111716","LDHB","MMA135",698808.0625,74.89453131,135,"MMUT","MMUT"
"2339","ENSG00000111716","LDHB","MMA136",942066.75,78.77774672,136,"MMUT","MMUT"
"2340","ENSG00000111716","LDHB","MMA137",538601,99.39223212,137,"MMUT","MMUT"
"2341","ENSG00000111716","LDHB","MMA138",453126.375,90.12249872,138,"MMUT","MMUT"
"2342","ENSG00000111716","LDHB","MMA139",391577.78125,78.2896052,139,"MMUT","MMUT"
"2343","ENSG00000111716","LDHB","MMA140",941632.5625,127.0701521,140,"MMUT","MMUT"
"2344","ENSG00000111716","LDHB","MMA141",953214.1875,93.49704953,141,"MMUT","MMUT"
"2345","ENSG00000111716","LDHB","MMA142",906636.4375,105.8309466,142,"MMUT","MMUT"
"2346","ENSG00000111716","LDHB","MMA143",936744.1875,94.6665848,143,"MMUT","MMUT"
"2347","ENSG00000111716","LDHB","MMA144",872795.375,87.1717718,144,"MMUT","MMUT"
"2348","ENSG00000111716","LDHB","MMA145",957202.3125,77.70700247,145,"MMUT","MMUT"
"2349","ENSG00000111716","LDHB","MMA146",1071712.25,98.4599884,146,"MMUT","MMUT"
"2350","ENSG00000111716","LDHB","MMA147",913134.1875,90.03081842,147,"MMUT","MMUT"
"2351","ENSG00000111716","LDHB","MMA148",1003703.6875,112.9420753,148,"MMUT","MMUT"
"2352","ENSG00000111716","LDHB","MMA149",645793.5,82.28717473,149,"MMUT","MMUT"
"2353","ENSG00000111716","LDHB","MMA150",1038270.0625,121.8756149,150,"MMUT","MMUT"
"2354","ENSG00000111716","LDHB","MMA151",930980.4375,118.0105286,151,"UNKN","REST"
"2355","ENSG00000111716","LDHB","MMA152",869349.4375,115.011696,152,"UNKN","REST"
"2356","ENSG00000111716","LDHB","MMA153",467242.25,87.45541162,153,"UNKN","REST"
"2357","ENSG00000111716","LDHB","MMA154",710595.5625,84.93316603,154,"UNKN","REST"
"2358","ENSG00000111716","LDHB","MMA155",1038606.25,119.5169849,155,"UNKN","REST"
"2359","ENSG00000111716","LDHB","MMA156",613965.625,147.7306565,156,"UNKN","REST"
"2360","ENSG00000111716","LDHB","MMA157",628362.875,105.7588221,157,"UNKN","REST"
"2361","ENSG00000111716","LDHB","MMA158",777288.25,83.59119206,158,"UNKN","REST"
"2362","ENSG00000111716","LDHB","MMA159",936490.625,75.39391951,159,"UNKN","REST"
"2363","ENSG00000111716","LDHB","MMA160",910507.25,135.7841857,160,"UNKN","REST"
"2364","ENSG00000111716","LDHB","MMA161",629684.1875,76.7063436,161,"UNKN","REST"
"2365","ENSG00000111716","LDHB","MMA162",1300351.25,141.6804378,162,"UNKN","REST"
"2366","ENSG00000111716","LDHB","MMA163",473023.9375,93.17788615,163,"UNKN","REST"
"2367","ENSG00000111716","LDHB","MMA164",950544.5625,126.7659767,164,"UNKN","REST"
"2368","ENSG00000111716","LDHB","MMA165",710481.0625,92.02588909,165,"UNKN","REST"
"2369","ENSG00000111716","LDHB","MMA166",696042.6875,83.00596186,166,"UNKN","REST"
"2370","ENSG00000111716","LDHB","MMA167",1022693.625,83.94842948,167,"UNKN","REST"
"2371","ENSG00000111716","LDHB","MMA168",744538.25,48.81925806,168,"UNKN","REST"
"2372","ENSG00000111716","LDHB","MMA169",979028.5,104.2787314,169,"UNKN","REST"
"2373","ENSG00000111716","LDHB","MMA170",639473.3125,84.84235822,170,"UNKN","REST"
"2374","ENSG00000111716","LDHB","MMA171",777789.25,74.62220088,171,"UNKN","REST"
"2375","ENSG00000111716","LDHB","MMA172",816106.875,79.29046528,172,"UNKN","REST"
"2376","ENSG00000111716","LDHB","MMA173",595397.75,145.9045035,173,"UNKN","REST"
"2377","ENSG00000111716","LDHB","MMA174",988252.875,128.2243715,174,"UNKN","REST"
"2378","ENSG00000111716","LDHB","MMA175",994862,93.27950547,175,"UNKN","REST"
"2379","ENSG00000111716","LDHB","MMA176",542975.3125,108.5918467,176,"UNKN","REST"
"2380","ENSG00000111716","LDHB","MMA177",1018940,97.17075857,177,"UNKN","REST"
"2381","ENSG00000111716","LDHB","MMA178",749045,102.943395,178,"UNKN","REST"
"2382","ENSG00000111716","LDHB","MMA179",1152246,93.74255622,179,"UNKN","REST"
"2383","ENSG00000111716","LDHB","MMA180",710670.0625,78.67629969,180,"UNKN","REST"
"2384","ENSG00000111716","LDHB","MMA181",740969.0625,86.97146862,181,"UNKN","REST"
"2385","ENSG00000111716","LDHB","MMA182",1271532.625,126.7858584,182,"UNKN","REST"
"2386","ENSG00000111716","LDHB","MMA183",677913.6875,111.6887725,183,"UNKN","REST"
"2387","ENSG00000111716","LDHB","MMA184",1045040.875,118.7529898,184,"UNKN","REST"
"2388","ENSG00000111716","LDHB","MMA185",977959.875,74.61349848,185,"UNKN","REST"
"2389","ENSG00000111716","LDHB","MMA186",861714.75,102.1780841,186,"UNKN","REST"
"2390","ENSG00000111716","LDHB","MMA187",851764.125,88.98490518,187,"UNKN","REST"
"2391","ENSG00000111716","LDHB","MMA188",896125.5,82.82562585,188,"UNKN","REST"
"2392","ENSG00000111716","LDHB","MMA189",496330.03125,117.3625038,189,"UNKN","REST"
"2393","ENSG00000111716","LDHB","MMA190",963003.625,98.50979069,190,"UNKN","REST"
"2394","ENSG00000111716","LDHB","MMA191",1219928.625,96.1047737,191,"UNKN","REST"
"2395","ENSG00000111716","LDHB","MMA192",644280.5625,92.02966655,192,"UNKN","REST"
"2396","ENSG00000111716","LDHB","MMA193",411555.1875,71.34882109,193,"UNKN","REST"
"2397","ENSG00000111716","LDHB","MMA194",1172546.25,129.790843,194,"UNKN","REST"
"2398","ENSG00000111716","LDHB","MMA195",614328.5,78.59179719,195,"UNKN","REST"
"2399","ENSG00000111716","LDHB","MMA196",472070.34375,79.6583889,196,"UNKN","REST"
"2400","ENSG00000111716","LDHB","MMA197",957554.875,107.7361187,197,"UNKN","REST"
"2401","ENSG00000111716","LDHB","MMA198",953947.1875,100.6492609,198,"UNKN","REST"
"2402","ENSG00000111716","LDHB","MMA199",957902.9375,82.26180373,199,"UNKN","REST"
"2403","ENSG00000111716","LDHB","MMA200",560178.75,86.11214031,200,"UNKN","REST"
"2404","ENSG00000111716","LDHB","MMA201",1185272.5,94.35704842,201,"UNKN","REST"
"2405","ENSG00000111716","LDHB","MMA202",923132.4375,65.17616679,202,"UNKN","REST"
"2406","ENSG00000111716","LDHB","MMA203",945728.25,117.1973902,203,"UNKN","REST"
"2407","ENSG00000111716","LDHB","MMA204",1131745.25,93.34509007,204,"UNKN","REST"
"2408","ENSG00000111716","LDHB","MMA205",833909.875,77.19814254,205,"UNKN","REST"
"2409","ENSG00000111716","LDHB","MMA206",898208,91.3509976,206,"UNKN","REST"
"2410","ENSG00000111716","LDHB","MMA208",912303.0625,114.9035839,208,"UNKN","REST"
"2411","ENSG00000111716","LDHB","MMA209",1062689,193.9045389,209,"UNKN","REST"
"2412","ENSG00000111716","LDHB","MMA210",994430,80.13237745,210,"UNKN","REST"
"2413","ENSG00000111716","LDHB","MMA211",857195,172.5911262,211,"CTRL","REST"
"2414","ENSG00000111716","LDHB","MMA212",1204083.5,78.4763674,212,"CTRL","REST"
"2415","ENSG00000111716","LDHB","MMA213",923677.1875,69.9692043,213,"CTRL","REST"
"2416","ENSG00000111716","LDHB","MMA214",906215.6875,117.8601241,214,"CTRL","REST"
"2417","ENSG00000111716","LDHB","MMA215",764901.6875,117.0124172,215,"CTRL","REST"
"2418","ENSG00000111716","LDHB","MMA216",813829.875,111.1486201,216,"CTRL","REST"
"2419","ENSG00000111716","LDHB","MMA217",912502.5,132.9311419,217,"CTRL","REST"
"2420","ENSG00000111716","LDHB","MMA218",986788.3125,62.65384235,218,"CTRL","REST"
"2421","ENSG00000111716","LDHB","MMA219",793899.4375,76.0144265,219,"CTRL","REST"
"2422","ENSG00000111716","LDHB","MMA220",1394901.875,161.7354012,220,"CTRL","REST"
"2423","ENSG00000111716","LDHB","MMA222",1098005.625,106.7216565,222,"CTRL","REST"
"2424","ENSG00000111716","LDHB","MMA223",586446.375,104.0294642,223,"CTRL","REST"
"2425","ENSG00000111716","LDHB","MMA224",1139611.5,72.36305432,224,"CTRL","REST"
"2426","ENSG00000111716","LDHB","MMA225",826822.3125,70.60503191,225,"CTRL","REST"
"2427","ENSG00000111716","LDHB","MMA226",1054689.375,133.2674603,226,"CTRL","REST"
"2428","ENSG00000111716","LDHB","MMA227",889013.375,76.94385477,227,"CTRL","REST"
"2429","ENSG00000111716","LDHB","MMA228",475918.65625,124.1680825,228,"CTRL","REST"
"2430","ENSG00000111716","LDHB","MMA229",766860.375,102.830133,229,"CTRL","REST"
"2431","ENSG00000111716","LDHB","MMA230",894113.6875,100.3442548,230,"CTRL","REST"
"2432","ENSG00000115419","GLS","MMA001",123540.8828125,9.606019669,1,"MMUT","MMUT"
"2433","ENSG00000115419","GLS","MMA002",317958.875,22.36753503,2,"MMUT","MMUT"
"2434","ENSG00000115419","GLS","MMA003",134913.109375,9.11132446,3,"MMUT","MMUT"
"2435","ENSG00000115419","GLS","MMA004",118134.78125,7.905500341,4,"MMUT","MMUT"
"2436","ENSG00000115419","GLS","MMA005",442596.59375,29.98576408,5,"MMUT","MMUT"
"2437","ENSG00000115419","GLS","MMA006",309702.65625,45.90201541,6,"MMUT","MMUT"
"2438","ENSG00000115419","GLS","MMA007",194981.171875,10.45422371,7,"MMUT","MMUT"
"2439","ENSG00000115419","GLS","MMA008",220450.703125,11.37831627,8,"MMUT","MMUT"
"2440","ENSG00000115419","GLS","MMA009",123361.671875,3.251906337,9,"MMUT","MMUT"
"2441","ENSG00000115419","GLS","MMA010",199150.25,16.42292034,10,"MMUT","MMUT"
"2442","ENSG00000115419","GLS","MMA011",183965.734375,12.36995782,11,"MMUT","MMUT"
"2443","ENSG00000115419","GLS","MMA012",223557.9375,27.84379841,12,"MMUT","MMUT"
"2444","ENSG00000115419","GLS","MMA013",276531.125,23.74182782,13,"MMUT","MMUT"
"2445","ENSG00000115419","GLS","MMA014",227362.03125,16.38343111,14,"MMUT","MMUT"
"2446","ENSG00000115419","GLS","MMA015",359447.78125,20.8155681,15,"MMUT","MMUT"
"2447","ENSG00000115419","GLS","MMA016",206899.515625,15.30477941,16,"MMUT","MMUT"
"2448","ENSG00000115419","GLS","MMA017",196145.171875,6.635771929,17,"MMUT","MMUT"
"2449","ENSG00000115419","GLS","MMA018",180187.515625,13.37153873,18,"MMUT","MMUT"
"2450","ENSG00000115419","GLS","MMA019",198375.453125,11.09669193,19,"MMUT","MMUT"
"2451","ENSG00000115419","GLS","MMA020",202746.265625,15.1925086,20,"MMUT","MMUT"
"2452","ENSG00000115419","GLS","MMA021",193128.5625,11.49571999,21,"MMUT","MMUT"
"2453","ENSG00000115419","GLS","MMA023",204881.84375,17.11232313,23,"MMUT","MMUT"
"2454","ENSG00000115419","GLS","MMA024",178295.21875,16.40441987,24,"MMUT","MMUT"
"2455","ENSG00000115419","GLS","MMA025",192182.0625,22.72553061,25,"MMUT","MMUT"
"2456","ENSG00000115419","GLS","MMA026",285670.90625,24.04504542,26,"MMUT","MMUT"
"2457","ENSG00000115419","GLS","MMA027",476339.53125,42.3795667,27,"MMUT","MMUT"
"2458","ENSG00000115419","GLS","MMA028",317477.625,24.42108993,28,"MMUT","MMUT"
"2459","ENSG00000115419","GLS","MMA029",316903.15625,21.82883116,29,"MMUT","MMUT"
"2460","ENSG00000115419","GLS","MMA030",180771.359375,9.743150583,30,"MMUT","MMUT"
"2461","ENSG00000115419","GLS","MMA031",291228.4375,11.53066227,31,"MMUT","MMUT"
"2462","ENSG00000115419","GLS","MMA032",172518.75,12.36498185,32,"MMUT","MMUT"
"2463","ENSG00000115419","GLS","MMA033",302625.15625,34.70751887,33,"MMUT","MMUT"
"2464","ENSG00000115419","GLS","MMA034",253376.46875,30.01487983,34,"MMUT","MMUT"
"2465","ENSG00000115419","GLS","MMA035",228324.234375,62.29934458,35,"MMUT","MMUT"
"2466","ENSG00000115419","GLS","MMA036",213803.296875,21.68034352,36,"MMUT","MMUT"
"2467","ENSG00000115419","GLS","MMA037",211670.328125,28.03463186,37,"MMUT","MMUT"
"2468","ENSG00000115419","GLS","MMA038",193649.984375,30.44871166,38,"MMUT","MMUT"
"2469","ENSG00000115419","GLS","MMA039",169927.1875,12.40024836,39,"MMUT","MMUT"
"2470","ENSG00000115419","GLS","MMA040",160540.8125,13.44027859,40,"MMUT","MMUT"
"2471","ENSG00000115419","GLS","MMA041",271626.8125,14.42973608,41,"MMUT","MMUT"
"2472","ENSG00000115419","GLS","MMA042",139034.84375,8.328559062,42,"MMUT","MMUT"
"2473","ENSG00000115419","GLS","MMA043",384209.21875,15.824387,43,"MMUT","MMUT"
"2474","ENSG00000115419","GLS","MMA044",214060.984375,16.83228002,44,"MMUT","MMUT"
"2475","ENSG00000115419","GLS","MMA045",149845.6875,15.76423725,45,"MMUT","MMUT"
"2476","ENSG00000115419","GLS","MMA046",168388.859375,19.04769804,46,"MMUT","MMUT"
"2477","ENSG00000115419","GLS","MMA047",225021.84375,10.31834399,47,"MMUT","MMUT"
"2478","ENSG00000115419","GLS","MMA048",171258.21875,25.97285559,48,"MMUT","MMUT"
"2479","ENSG00000115419","GLS","MMA049",144255.1875,18.66692051,49,"MMUT","MMUT"
"2480","ENSG00000115419","GLS","MMA050",116677.0234375,11.06486617,50,"MMUT","MMUT"
"2481","ENSG00000115419","GLS","MMA051",444039.9375,26.59776446,51,"MMUT","MMUT"
"2482","ENSG00000115419","GLS","MMA052",391279.6875,24.58044888,52,"MMUT","MMUT"
"2483","ENSG00000115419","GLS","MMA053",323815.5625,44.70592492,53,"MMUT","MMUT"
"2484","ENSG00000115419","GLS","MMA055",252916.78125,29.72133431,55,"MMUT","MMUT"
"2485","ENSG00000115419","GLS","MMA056",205251.15625,27.341354,56,"MMUT","MMUT"
"2486","ENSG00000115419","GLS","MMA057",210546.328125,17.82467379,57,"MMUT","MMUT"
"2487","ENSG00000115419","GLS","MMA058",228488.09375,31.91253644,58,"MMUT","MMUT"
"2488","ENSG00000115419","GLS","MMA060",115533.96875,4.110577359,60,"MMUT","MMUT"
"2489","ENSG00000115419","GLS","MMA061",228690.0625,18.49863327,61,"MMUT","MMUT"
"2490","ENSG00000115419","GLS","MMA062",341857.875,14.98475895,62,"MMUT","MMUT"
"2491","ENSG00000115419","GLS","MMA063",360752.6875,29.60902952,63,"MMUT","MMUT"
"2492","ENSG00000115419","GLS","MMA064",223254.640625,14.89872376,64,"MMUT","MMUT"
"2493","ENSG00000115419","GLS","MMA065",315956.6875,41.34444809,65,"MMUT","MMUT"
"2494","ENSG00000115419","GLS","MMA066",267746.625,19.61067394,66,"MMUT","MMUT"
"2495","ENSG00000115419","GLS","MMA067",146040.8125,12.04380387,67,"MMUT","MMUT"
"2496","ENSG00000115419","GLS","MMA068",258456.40625,28.95920444,68,"MMUT","MMUT"
"2497","ENSG00000115419","GLS","MMA069",279340.625,19.5658703,69,"MMUT","MMUT"
"2498","ENSG00000115419","GLS","MMA070",186224.40625,11.06703876,70,"MMUT","MMUT"
"2499","ENSG00000115419","GLS","MMA071",384309.6875,36.70917596,71,"MMUT","MMUT"
"2500","ENSG00000115419","GLS","MMA072",168291.1875,28.29626247,72,"MMUT","MMUT"
"2501","ENSG00000115419","GLS","MMA073",195801.25,14.87867929,73,"MMUT","MMUT"
"2502","ENSG00000115419","GLS","MMA074",174371.828125,19.91256324,74,"MMUT","MMUT"
"2503","ENSG00000115419","GLS","MMA075",230631.09375,30.58604142,75,"MMUT","MMUT"
"2504","ENSG00000115419","GLS","MMA076",308221.1875,16.3651432,76,"MMUT","MMUT"
"2505","ENSG00000115419","GLS","MMA077",233225.296875,12.74212801,77,"MMUT","MMUT"
"2506","ENSG00000115419","GLS","MMA079",295481.6875,21.74942518,79,"MMUT","MMUT"
"2507","ENSG00000115419","GLS","MMA080",215820.046875,14.24194955,80,"MMUT","MMUT"
"2508","ENSG00000115419","GLS","MMA081",318003.4375,42.73368369,81,"MMUT","MMUT"
"2509","ENSG00000115419","GLS","MMA082",200901.75,20.51059673,82,"MMUT","MMUT"
"2510","ENSG00000115419","GLS","MMA083",232863,17.94213479,83,"MMUT","MMUT"
"2511","ENSG00000115419","GLS","MMA084",507172.375,15.15358467,84,"MMUT","MMUT"
"2512","ENSG00000115419","GLS","MMA085",113906.40625,9.135391036,85,"MMUT","MMUT"
"2513","ENSG00000115419","GLS","MMA086",221546.046875,17.46836862,86,"MMUT","MMUT"
"2514","ENSG00000115419","GLS","MMA087",278111.125,27.96934689,87,"MMUT","MMUT"
"2515","ENSG00000115419","GLS","MMA088",403901.78125,20.12883889,88,"MMUT","MMUT"
"2516","ENSG00000115419","GLS","MMA090",407935.53125,20.2068425,90,"MMUT","MMUT"
"2517","ENSG00000115419","GLS","MMA091",174981.71875,7.487814273,91,"MMUT","MMUT"
"2518","ENSG00000115419","GLS","MMA092",143561.15625,11.92736446,92,"MMUT","MMUT"
"2519","ENSG00000115419","GLS","MMA093",104702.484375,4.664806501,93,"MMUT","MMUT"
"2520","ENSG00000115419","GLS","MMA094",527824.75,32.40892256,94,"MMUT","MMUT"
"2521","ENSG00000115419","GLS","MMA095",187664.171875,10.9374345,95,"MMUT","MMUT"
"2522","ENSG00000115419","GLS","MMA096",179378.15625,17.20928239,96,"MMUT","MMUT"
"2523","ENSG00000115419","GLS","MMA097",174862.984375,20.14886548,97,"MMUT","MMUT"
"2524","ENSG00000115419","GLS","MMA098",262642.90625,12.46134274,98,"MMUT","MMUT"
"2525","ENSG00000115419","GLS","MMA099",214596.21875,34.87251891,99,"MMUT","MMUT"
"2526","ENSG00000115419","GLS","MMA100",389127.53125,10.55085045,100,"MMUT","MMUT"
"2527","ENSG00000115419","GLS","MMA101",275391.46875,29.64551205,101,"MMUT","MMUT"
"2528","ENSG00000115419","GLS","MMA102",349843.90625,33.93844333,102,"MMUT","MMUT"
"2529","ENSG00000115419","GLS","MMA103",447467.125,43.04809749,103,"MMUT","MMUT"
"2530","ENSG00000115419","GLS","MMA104",186821.9375,22.91358648,104,"MMUT","MMUT"
"2531","ENSG00000115419","GLS","MMA105",246257.09375,22.09015661,105,"MMUT","MMUT"
"2532","ENSG00000115419","GLS","MMA106",237156.65625,27.4602171,106,"MMUT","MMUT"
"2533","ENSG00000115419","GLS","MMA107",285174.84375,35.54474458,107,"MMUT","MMUT"
"2534","ENSG00000115419","GLS","MMA108",289650.46875,28.41366852,108,"MMUT","MMUT"
"2535","ENSG00000115419","GLS","MMA110",162810.75,18.70764179,110,"MMUT","MMUT"
"2536","ENSG00000115419","GLS","MMA111",255527.890625,11.58403378,111,"MMUT","MMUT"
"2537","ENSG00000115419","GLS","MMA112",185265.90625,16.96651579,112,"MMUT","MMUT"
"2538","ENSG00000115419","GLS","MMA113",393211.8125,28.02621727,113,"MMUT","MMUT"
"2539","ENSG00000115419","GLS","MMA114",316729.96875,36.31186362,114,"MMUT","MMUT"
"2540","ENSG00000115419","GLS","MMA115",146527.203125,12.09345322,115,"MMUT","MMUT"
"2541","ENSG00000115419","GLS","MMA116",217844.703125,21.53974968,116,"MMUT","MMUT"
"2542","ENSG00000115419","GLS","MMA117",275221.625,23.6165155,117,"MMUT","MMUT"
"2543","ENSG00000115419","GLS","MMA118",254898.125,40.01116292,118,"MMUT","MMUT"
"2544","ENSG00000115419","GLS","MMA119",155550.0625,4.688109857,119,"MMUT","MMUT"
"2545","ENSG00000115419","GLS","MMA120",219827.6875,16.87330636,120,"MMUT","MMUT"
"2546","ENSG00000115419","GLS","MMA121",234670.234375,16.63136609,121,"MMUT","MMUT"
"2547","ENSG00000115419","GLS","MMA122",205847.9375,12.7070919,122,"MMUT","MMUT"
"2548","ENSG00000115419","GLS","MMA124",512011.90625,24.5547267,124,"MMUT","MMUT"
"2549","ENSG00000115419","GLS","MMA125",298627.6875,33.8818407,125,"MMUT","MMUT"
"2550","ENSG00000115419","GLS","MMA126",196547.5625,31.91511244,126,"MMUT","MMUT"
"2551","ENSG00000115419","GLS","MMA127",160387.5,15.48880969,127,"MMUT","MMUT"
"2552","ENSG00000115419","GLS","MMA128",251971.65625,29.54284759,128,"MMUT","MMUT"
"2553","ENSG00000115419","GLS","MMA129",225911.734375,9.560673185,129,"MMUT","MMUT"
"2554","ENSG00000115419","GLS","MMA130",287188.4375,21.14722963,130,"MMUT","MMUT"
"2555","ENSG00000115419","GLS","MMA131",217972.84375,14.55654688,131,"MMUT","MMUT"
"2556","ENSG00000115419","GLS","MMA132",248226.4375,29.83361489,132,"MMUT","MMUT"
"2557","ENSG00000115419","GLS","MMA133",132265.546875,12.17757777,133,"MMUT","MMUT"
"2558","ENSG00000115419","GLS","MMA134",162386.1875,11.81725292,134,"MMUT","MMUT"
"2559","ENSG00000115419","GLS","MMA135",143136.5,11.84682284,135,"MMUT","MMUT"
"2560","ENSG00000115419","GLS","MMA136",218574.765625,33.26273903,136,"MMUT","MMUT"
"2561","ENSG00000115419","GLS","MMA137",583399.625,45.87830903,137,"MMUT","MMUT"
"2562","ENSG00000115419","GLS","MMA138",297482.46875,11.89315302,138,"MMUT","MMUT"
"2563","ENSG00000115419","GLS","MMA139",387512.53125,23.01313407,139,"MMUT","MMUT"
"2564","ENSG00000115419","GLS","MMA140",161955.203125,25.70264156,140,"MMUT","MMUT"
"2565","ENSG00000115419","GLS","MMA141",339529.96875,29.36694662,141,"MMUT","MMUT"
"2566","ENSG00000115419","GLS","MMA142",233708.84375,25.33902665,142,"MMUT","MMUT"
"2567","ENSG00000115419","GLS","MMA143",263217.03125,39.89182969,143,"MMUT","MMUT"
"2568","ENSG00000115419","GLS","MMA144",254849.46875,15.68591975,144,"MMUT","MMUT"
"2569","ENSG00000115419","GLS","MMA145",260144.6875,26.43562184,145,"MMUT","MMUT"
"2570","ENSG00000115419","GLS","MMA146",318854.75,46.24050921,146,"MMUT","MMUT"
"2571","ENSG00000115419","GLS","MMA147",381904.90625,29.66054143,147,"MMUT","MMUT"
"2572","ENSG00000115419","GLS","MMA148",285209.3125,21.86655074,148,"MMUT","MMUT"
"2573","ENSG00000115419","GLS","MMA149",232807.03125,12.61205364,149,"MMUT","MMUT"
"2574","ENSG00000115419","GLS","MMA150",189602.71875,9.567208509,150,"MMUT","MMUT"
"2575","ENSG00000115419","GLS","MMA151",148555.34375,9.829972058,151,"UNKN","REST"
"2576","ENSG00000115419","GLS","MMA152",144407.078125,12.90254882,152,"UNKN","REST"
"2577","ENSG00000115419","GLS","MMA153",309762.875,11.28840084,153,"UNKN","REST"
"2578","ENSG00000115419","GLS","MMA154",400988.65625,38.61647284,154,"UNKN","REST"
"2579","ENSG00000115419","GLS","MMA155",204374.078125,21.5804236,155,"UNKN","REST"
"2580","ENSG00000115419","GLS","MMA156",260081.53125,9.653478259,156,"UNKN","REST"
"2581","ENSG00000115419","GLS","MMA157",478359.5625,37.2929005,157,"UNKN","REST"
"2582","ENSG00000115419","GLS","MMA158",194740.40625,18.00846199,158,"UNKN","REST"
"2583","ENSG00000115419","GLS","MMA159",253788.65625,20.59073026,159,"UNKN","REST"
"2584","ENSG00000115419","GLS","MMA160",177638.28125,21.72053797,160,"UNKN","REST"
"2585","ENSG00000115419","GLS","MMA161",450251.5625,36.10372661,161,"UNKN","REST"
"2586","ENSG00000115419","GLS","MMA162",238516.0625,18.99107656,162,"UNKN","REST"
"2587","ENSG00000115419","GLS","MMA163",478911.78125,10.60572288,163,"UNKN","REST"
"2588","ENSG00000115419","GLS","MMA164",152959.21875,17.2715248,164,"UNKN","REST"
"2589","ENSG00000115419","GLS","MMA165",375661,19.2735594,165,"UNKN","REST"
"2590","ENSG00000115419","GLS","MMA166",232409.140625,31.23553891,166,"UNKN","REST"
"2591","ENSG00000115419","GLS","MMA167",367403.34375,40.77181505,167,"UNKN","REST"
